Date,TSLA,CRM,HPE,DELL,AMZN,GOOGL,ABNB,SQ,ADBE,FTNT,DDOG,LYFT,CRWD,AI,TEAM,QCOM,INTU,AMD,IBM,PANW,MDB,TXN,NFLX,KLAC,SNOW,AAPL,NOW,CFLT,AVGO,ASAN,ORCL,PLTR,NVDA,META,MSFT,UBER
2021-12-06 00:00:00+00:00,336.336669921875,258.75,15.119999885559082,58.75,171.36849975585938,143.15499877929688,180.85000610351562,179.72000122070312,622.0399780273438,58.40800094604492,161.41000366210938,41.95000076293945,194.7100067138672,30.25,353.44000244140625,175.4499969482422,645.3400268554688,139.05999755859375,119.91000366210938,167.07333374023438,429.3399963378906,194.61000061035156,612.6900024414062,399.5299987792969,341.6600036621094,165.32000732421875,616.5399780273438,68.75,56.49800109863281,65.86000061035156,88.94000244140625,18.799999237060547,30.03700065612793,317.8699951171875,326.19000244140625,38.4900016784668
2021-12-07 00:00:00+00:00,350.5833435058594,266.989990234375,15.470000267028809,58.90999984741211,176.1645050048828,147.26950073242188,183.13999938964844,189.50999450683594,649.9600219726562,63.448001861572266,177.00999450683594,41.40999984741211,204.32000732421875,32.029998779296875,382.989990234375,183.72000122070312,673.2999877929688,144.85000610351562,121.58000183105469,174.47666931152344,499.82000732421875,199.02999877929688,625.5800170898438,419.1499938964844,363.25,171.17999267578125,663.3900146484375,73.08999633789062,59.040000915527344,74.30999755859375,90.05000305175781,19.459999084472656,32.426998138427734,322.80999755859375,334.9200134277344,38.08000183105469
2021-12-08 00:00:00+00:00,356.32000732421875,266.30999755859375,15.579999923706055,58.400001525878906,176.1580047607422,148.18649291992188,186.49000549316406,194.77999877929688,653.0999755859375,64.48799896240234,183.16000366210938,42.209999084472656,209.17999267578125,33.9900016784668,387.4100036621094,182.6300048828125,673.0599975585938,145.24000549316406,123.0199966430664,176.8766632080078,531.5700073242188,196.38999938964844,628.0800170898438,421.2799987792969,370.2799987792969,175.0800018310547,665.8099975585938,69.01000213623047,58.85599899291992,80.01000213623047,88.94000244140625,19.81999969482422,31.826000213623047,330.55999755859375,334.9700012207031,38.810001373291016
2021-12-09 00:00:00+00:00,334.6000061035156,264.32000732421875,15.380000114440918,57.650001525878906,174.17100524902344,147.6385040283203,181.4600067138672,186.75,632.5700073242188,63.284000396728516,175.41000366210938,40.7599983215332,201.27000427246094,32.09000015258789,375.44000244140625,182.25999450683594,665.510009765625,138.10000610351562,123.56999969482422,175.8433380126953,513.280029296875,193.39999389648438,611.0,409.3699951171875,361.32000732421875,174.55999755859375,642.1500244140625,66.9000015258789,58.34199905395508,73.80000305175781,88.7699966430664,19.209999084472656,30.489999771118164,329.82000732421875,333.1000061035156,37.540000915527344
2021-12-10 00:00:00+00:00,339.010009765625,266.0299987792969,15.210000038146973,57.599998474121094,172.21200561523438,148.00149536132812,180.4199981689453,181.32000732421875,654.4500122070312,66.5260009765625,174.55999755859375,39.5099983215332,198.60000610351562,33.63999938964844,372.6199951171875,183.8800048828125,677.9500122070312,138.5500030517578,124.08999633789062,177.28334045410156,507.7300109863281,196.0,611.6599731445312,410.69000244140625,371.239990234375,179.4499969482422,647.0,64.44000244140625,63.167999267578125,67.91000366210938,102.62999725341797,18.940000534057617,30.197999954223633,329.75,342.5400085449219,36.66999816894531
2021-12-13 00:00:00+00:00,322.13665771484375,265.760009765625,14.789999961853027,55.720001220703125,169.5675048828125,145.82650756835938,171.0399932861328,175.44000244140625,658.2999877929688,66.31999969482422,172.02999877929688,38.40999984741211,198.67999267578125,32.349998474121094,369.92999267578125,183.32000732421875,668.739990234375,133.8000030517578,122.58000183105469,178.30667114257812,494.92999267578125,193.24000549316406,604.5599975585938,399.75,353.9100036621094,175.74000549316406,655.9400024414062,63.77000045776367,62.16600036621094,64.19999694824219,100.88999938964844,18.399999618530273,28.160999298095703,334.489990234375,339.3999938964844,35.72999954223633
2021-12-14 00:00:00+00:00,319.5033264160156,255.58999633789062,14.569999694824219,54.630001068115234,169.0915069580078,143.90699768066406,167.9600067138672,170.72000122070312,614.8599853515625,63.15999984741211,160.77999877929688,38.97999954223633,198.7100067138672,31.18000030517578,351.739990234375,181.97999572753906,639.47998046875,135.60000610351562,123.76000213623047,170.8333282470703,478.54998779296875,190.27000427246094,597.989990234375,399.4599914550781,350.6000061035156,174.3300018310547,624.6900024414062,62.88999938964844,61.49100112915039,64.91999816894531,99.88999938964844,18.639999389648438,28.336999893188477,333.739990234375,328.3399963378906,37.2599983215332
2021-12-15 00:00:00+00:00,325.3299865722656,260.0400085449219,14.789999961853027,56.040000915527344,173.31500244140625,146.4409942626953,168.13999938964844,173.8000030517578,630.3300170898438,67.35600280761719,171.02000427246094,38.41999816894531,210.7100067138672,35.0099983215332,364.42999267578125,189.27999877929688,647.489990234375,146.5,123.11000061035156,180.09666442871094,508.4100036621094,193.44000244140625,605.0399780273438,409.9100036621094,360.3399963378906,179.3000030517578,647.0399780273438,63.86000061035156,63.986000061035156,69.6500015258789,103.6500015258789,18.860000610351562,30.458999633789062,341.6600036621094,334.6499938964844,37.83000183105469
2021-12-16 00:00:00+00:00,308.97332763671875,253.1199951171875,14.949999809265137,54.9900016784668,168.87100219726562,144.44500732421875,156.3800048828125,165.8800048828125,566.0900268554688,64.58399963378906,164.0500030517578,37.459999084472656,200.27999877929688,31.540000915527344,345.44000244140625,178.14999389648438,633.9600219726562,138.63999938964844,125.93000030517578,174.57000732421875,481.0199890136719,188.24000549316406,591.0599975585938,397.30999755859375,324.9800109863281,172.25999450683594,608.97998046875,59.97999954223633,62.06800079345703,67.23999786376953,103.22000122070312,18.34000015258789,28.386999130249023,334.8999938964844,324.8999938964844,37.70000076293945
2021-12-17 00:00:00+00:00,310.8566589355469,252.92999267578125,15.079999923706055,54.650001525878906,170.0175018310547,141.72500610351562,157.91000366210938,167.05999755859375,556.6400146484375,66.76599884033203,170.16000366210938,38.06999969482422,205.10000610351562,31.809999465942383,350.9599914550781,176.8000030517578,620.27001953125,137.75,127.4000015258789,176.7133331298828,497.8500061035156,186.3000030517578,586.72998046875,391.54998779296875,332.3299865722656,171.13999938964844,615.6300048828125,63.27000045776367,63.49599838256836,74.75,96.62000274658203,19.059999465942383,27.801000595092773,333.7900085449219,323.79998779296875,39.68000030517578
2021-12-20 00:00:00+00:00,299.9800109863281,247.2100067138672,14.850000381469727,53.599998474121094,167.07899475097656,141.60699462890625,157.22999572753906,158.3000030517578,549.77001953125,66.10600280761719,164.3800048828125,38.619998931884766,206.2899932861328,31.81999969482422,343.3299865722656,176.6699981689453,604.6300048828125,135.8000030517578,127.05999755859375,176.52999877929688,495.6000061035156,184.24000549316406,593.739990234375,385.5,331.07000732421875,169.75,605.3699951171875,65.16000366210938,64.50299835205078,76.47000122070312,91.63999938964844,17.959999084472656,27.7189998626709,325.45001220703125,319.9100036621094,39.70000076293945
2021-12-21 00:00:00+00:00,312.84332275390625,252.5500030517578,15.420000076293945,55.45000076293945,170.41700744628906,143.47250366210938,165.66000366210938,170.47000122070312,557.52001953125,67.8499984741211,177.49000549316406,40.90999984741211,210.30999755859375,33.63999938964844,380.6300048828125,179.5800018310547,621.0700073242188,144.25,128.97000122070312,179.2100067138672,538.4600219726562,186.3699951171875,604.9199829101562,409.3999938964844,354.82000732421875,172.99000549316406,631.3200073242188,68.94999694824219,64.6240005493164,79.94000244140625,91.51000213623047,18.899999618530273,29.075000762939453,334.20001220703125,327.2900085449219,41.970001220703125
2021-12-22 00:00:00+00:00,336.2900085449219,252.8000030517578,15.550000190734863,55.369998931884766,171.03700256347656,146.4149932861328,169.2899932861328,167.3800048828125,563.97998046875,69.63200378417969,179.67999267578125,42.459999084472656,207.60000610351562,33.439998626708984,388.04998779296875,181.3800048828125,631.6599731445312,143.8800048828125,129.75,184.9199981689453,551.52001953125,186.92999267578125,614.239990234375,413.2099914550781,358.1000061035156,175.63999938964844,643.9299926757812,69.5,65.5199966430664,79.33000183105469,89.86000061035156,18.8799991607666,29.399999618530273,330.45001220703125,333.20001220703125,43.02000045776367
2021-12-23 00:00:00+00:00,355.6666564941406,253.13999938964844,15.760000228881836,55.880001068115234,171.06849670410156,146.91650390625,171.30999755859375,167.7100067138672,569.6199951171875,69.80400085449219,180.36000061035156,44.18000030517578,211.52000427246094,34.25,387.9200134277344,182.74000549316406,635.7100219726562,146.13999938964844,130.6300048828125,187.25999450683594,551.1099853515625,187.39999389648438,614.0900268554688,420.760009765625,349.2200012207031,176.27999877929688,648.5700073242188,71.7699966430664,66.4800033569336,77.9000015258789,89.72000122070312,18.93000030517578,29.639999389648438,335.239990234375,334.69000244140625,43.90999984741211
2021-12-27 00:00:00+00:00,364.64666748046875,258.29998779296875,15.920000076293945,56.599998474121094,169.66949462890625,147.906494140625,171.67999267578125,168.47999572753906,577.6799926757812,73.53399658203125,183.47000122070312,44.029998779296875,209.63999938964844,33.20000076293945,394.42999267578125,186.3300018310547,652.77001953125,154.36000061035156,131.6199951171875,189.44667053222656,559.1900024414062,191.83999633789062,613.1199951171875,440.1700134277344,351.989990234375,180.3300018310547,663.280029296875,76.58999633789062,67.4280014038086,76.41000366210938,89.54000091552734,18.940000534057617,30.94499969482422,346.17999267578125,342.45001220703125,42.959999084472656
